0,0,0.0
0,0.1,0.0
0,0.2,0.0
0,0.30000000000000004,0.0
0,0.4,0.0
0,0.5,0.0
0,0.6,0.0
0,0.7,0.0
0,0.7999999999999999,0.0
0,0.8999999999999999,0.0
0,0.9999999999999999,0.0
5000,0,60.50461771889046
5000,0.1,49.61134380914903
5000,0.2,40.59851634486026
5000,0.30000000000000004,33.17858756071507
5000,0.4,27.09272702652855
5000,0.5,22.115205824806303
5000,0.6,18.05310303278131
5000,0.7,14.743648537623825
5000,0.7999999999999999,12.050593186678684
5000,0.8999999999999999,9.86043264769331
5000,0.9999999999999999,8.07897111367339
10000,0,114.6691341007889
10000,0.1,95.47861584475034
10000,0.2,78.99128517755233
10000,0.30000000000000004,65.04941859093849
10000,0.4,53.39222155752605
10000,0.5,43.72413324281328
10000,0.6,35.75287340373143
10000,0.7,29.208966019787027
10000,0.7999999999999999,23.85407513565342
10000,0.8999999999999999,19.482862598959755
10000,0.9999999999999999,15.921337871614343
15000,0,158.49289378541897
15000,0.1,135.0537691302311
15000,0.2,113.62373982210639
15000,0.30000000000000004,94.70870499792734
15000,0.4,78.40943558288413
15000,0.5,64.59937388717783
15000,0.6,53.038614048710166
15000,0.7,43.444274795377595
15000,0.7999999999999999,35.531442627997876
15000,0.8999999999999999,29.03492271566044
15000,0.9999999999999999,23.718997633585936
20000,0,190.53911180958536
20000,0.1,166.99781983648086
20000,0.2,143.4649742252189
20000,0.30000000000000004,121.44013022722334
20000,0.4,101.67868650084388
20000,0.5,84.45169100622456
20000,0.6,69.73602004900738
20000,0.7,57.346633117529095
20000,0.7999999999999999,47.023774240005096
20000,0.8999999999999999,38.48672139672503
20000,0.9999999999999999,31.464346760802854
25000,0,211.53478176002605
25000,0.1,191.1734991600853
25000,0.2,168.10670296551933
25000,0.30000000000000004,144.82930692696684
25000,0.4,122.87145351457153
25000,0.5,103.05059243261542
25000,0.6,85.69506293149973
25000,0.7,70.82295985347815
25000,0.7999999999999999,58.274776130020854
25000,0.8999999999999999,47.804401730026356
25000,0.9999999999999999,39.13704279904896
30000,0,223.38363058971834
30000,0.1,208.27713899498488
30000,0.2,187.65405449843414
30000,0.30000000000000004,164.74738559920863
30000,0.4,141.8050536565174
30000,0.5,120.23457956484323
30000,0.6,100.79612670022635
30000,0.7,83.7929649034325
30000,0.7999999999999999,69.2337532068252
30000,0.8999999999999999,56.957011377485806
30000,0.9999999999999999,46.71832472596937
35000,0,228.2983276386817
35000,0.1,219.41963001369857
35000,0.2,202.54985245060178
35000,0.30000000000000004,181.2897181963387
35000,0.4,158.42745463208962
35000,0.5,135.91087025220952
35000,0.6,114.9527628503019
35000,0.7,96.19116472037459
35000,0.7999999999999999,79.8562480154697
